index,col1,col2,col3-bioproject,col4-biosample,col5,col7-organism,col5_is_acc,biosample_uid,assembly_uid,assembly_accession,url,organism
240,NZ,1169352,PRJNA224116,SAMN00847670,GCF_000407945.1,Escherichia_coli_KTE34,True,847670,702288,GCF_000407945.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/407/945/GCF_000407945.1_Esch_coli_KTE34_V1/GCF_000407945.1_Esch_coli_KTE34_V1_genomic.fna.gz,Escherichia coli KTE34 (E. coli)
241,NZ,1169354,PRJNA224116,SAMN00847672,GCF_000407985.1,Escherichia_coli_KTE37,True,847672,702328,GCF_000407985.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/407/985/GCF_000407985.1_Esch_coli_KTE37_V1/GCF_000407985.1_Esch_coli_KTE37_V1_genomic.fna.gz,Escherichia coli KTE37 (E. coli)
242,NZ,1169363,PRJNA184574,SAMN00847681,NZ_ANYT,Escherichia_coli_KTE82,False,847681,519098,GCF_000326505.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/326/505/GCF_000326505.1_Esch_coli_KTE82_V1/GCF_000326505.1_Esch_coli_KTE82_V1_genomic.fna.gz,Escherichia coli KTE82 (E. coli)
243,NZ,1169365,PRJNA184573,SAMN00847683,NZ_ANYS,Escherichia_coli_KTE232,False,847683,519078,GCF_000326825.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/326/825/GCF_000326825.1_Esch_coli_KTE232_V1/GCF_000326825.1_Esch_coli_KTE232_V1_genomic.fna.gz,Escherichia coli KTE232 (E. coli)
244,NZ,1169378,PRJNA184546,SAMN00847696,NZ_ANXR,Escherichia_coli_KTE117,False,847696,518618,GCF_000326205.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/326/205/GCF_000326205.1_Esch_coli_KTE117_V1/GCF_000326205.1_Esch_coli_KTE117_V1_genomic.fna.gz,Escherichia coli KTE117 (E. coli)
245,NZ,1169382,PRJNA224116,SAMN00847700,GCF_000326965.1,Escherichia_coli_KTE125,True,847700,578188,GCF_000326965.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/326/965/GCF_000326965.1_Esch_coli_KTE125_V1/GCF_000326965.1_Esch_coli_KTE125_V1_genomic.fna.gz,Escherichia coli KTE125 (E. coli)
246,NZ,1169392,PRJNA184560,SAMN00847710,NZ_ANYF,Escherichia_coli_KTE150,False,847710,518838,GCF_000326725.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/326/725/GCF_000326725.1_Esch_coli_KTE150_V1/GCF_000326725.1_Esch_coli_KTE150_V1_genomic.fna.gz,Escherichia coli KTE150 (E. coli)
247,NZ,1169402,PRJNA184570,SAMN00847720,NZ_ANYP,Escherichia_coli_KTE177,False,847720,519018,GCF_000326785.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/326/785/GCF_000326785.1_Esch_coli_KTE177_V1/GCF_000326785.1_Esch_coli_KTE177_V1_genomic.fna.gz,Escherichia coli KTE177 (E. coli)
248,NZ,1169663,PRJNA190366,SAMN02470175,NZ_AJMB,Escherichia_coli_NCCP15647,False,2470175,546718,GCF_000259385.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/259/385/GCF_000259385.1_NCCP15647_1.0/GCF_000259385.1_NCCP15647_1.0_genomic.fna.gz,Escherichia coli NCCP15647 (E. coli)
249,NZ,1169664,PRJNA180950,SAMN02470904,NZ_AMSK,Escherichia_coli_AD30,False,2470904,494288,GCF_000304255.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/304/255/GCF_000304255.1_ECAD30.1/GCF_000304255.1_ECAD30.1_genomic.fna.gz,Escherichia coli AD30 (E. coli)
250,NZ,1181733,PRJNA224116,SAMN00974042,GCF_000350945.1,Escherichia_coli_KTE187,True,974042,575908,GCF_000350945.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/350/945/GCF_000350945.1_Esch_coli_KTE187_V1/GCF_000350945.1_Esch_coli_KTE187_V1_genomic.fna.gz,Escherichia coli KTE187 (E. coli)
251,NZ,1181749,PRJNA224116,SAMN00974058,GCF_000352985.1,Escherichia_coli_KTE203,True,974058,569848,GCF_000352985.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/352/985/GCF_000352985.1_Esch_coli_KTE203_V1/GCF_000352985.1_Esch_coli_KTE203_V1_genomic.fna.gz,Escherichia coli KTE203 (E. coli)
252,NZ,1181750,PRJNA224116,SAMN00974059,GCF_000351065.1,Escherichia_coli_KTE204,True,974059,576028,GCF_000351065.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/351/065/GCF_000351065.1_Esch_coli_KTE204_V1/GCF_000351065.1_Esch_coli_KTE204_V1_genomic.fna.gz,Escherichia coli KTE204 (E. coli)
253,NZ,1181757,PRJNA224116,SAMN00974066,GCF_000353045.1,Escherichia_coli_KTE211,True,974066,578008,GCF_000353045.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/353/045/GCF_000353045.1_Esch_coli_KTE211_V1/GCF_000353045.1_Esch_coli_KTE211_V1_genomic.fna.gz,Escherichia coli KTE211 (E. coli)
254,NZ,1181766,PRJNA224116,SAMN00974075,GCF_000351245.1,Escherichia_coli_KTE220,True,974075,576208,GCF_000351245.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/351/245/GCF_000351245.1_Esch_coli_KTE220_V1/GCF_000351245.1_Esch_coli_KTE220_V1_genomic.fna.gz,Escherichia coli KTE220 (E. coli)
255,NZ,1181781,PRJNA224116,SAMN00974090,GCF_000351405.1,Escherichia_coli_KTE237,True,974090,576368,GCF_000351405.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/351/405/GCF_000351405.1_Esch_coli_KTE237_V1/GCF_000351405.1_Esch_coli_KTE237_V1_genomic.fna.gz,Escherichia coli KTE237 (E. coli)
256,NZ,1182662,PRJNA224116,SAMN00854614,GCF_000351505.1,Escherichia_coli_KTE55,True,854614,576468,GCF_000351505.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/351/505/GCF_000351505.1_Esch_coli_KTE55_V1/GCF_000351505.1_Esch_coli_KTE55_V1_genomic.fna.gz,Escherichia coli KTE55 (E. coli)
257,NZ,1182669,PRJNA224116,SAMN00854621,GCF_000351605.1,Escherichia_coli_KTE62,True,854621,576568,GCF_000351605.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/351/605/GCF_000351605.1_Esch_coli_KTE62_V1/GCF_000351605.1_Esch_coli_KTE62_V1_genomic.fna.gz,Escherichia coli KTE62 (E. coli)
258,NZ,1182671,PRJNA224116,SAMN00854623,GCF_000408365.1,Escherichia_coli_KTE64,True,854623,702688,GCF_000408365.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/408/365/GCF_000408365.1_Esch_coli_KTE64_V1/GCF_000408365.1_Esch_coli_KTE64_V1_genomic.fna.gz,Escherichia coli KTE64 (E. coli)
259,NZ,1182678,PRJNA224116,SAMN00854630,GCF_000408445.1,Escherichia_coli_KTE71,True,854630,702768,GCF_000408445.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/408/445/GCF_000408445.1_Esch_coli_KTE71_V1/GCF_000408445.1_Esch_coli_KTE71_V1_genomic.fna.gz,Escherichia coli KTE71 (E. coli)
260,NZ,1182680,PRJNA224116,SAMN00854632,GCF_000408465.1,Escherichia_coli_KTE73,True,854632,702788,GCF_000408465.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/408/465/GCF_000408465.1_Esch_coli_KTE73_V1/GCF_000408465.1_Esch_coli_KTE73_V1_genomic.fna.gz,Escherichia coli KTE73 (E. coli)
261,NZ,1182686,PRJNA224116,SAMN00854638,GCF_000352445.1,Escherichia_coli_KTE79,True,854638,577408,GCF_000352445.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/352/445/GCF_000352445.1_Esch_coli_KTE79_V1/GCF_000352445.1_Esch_coli_KTE79_V1_genomic.fna.gz,Escherichia coli KTE79 (E. coli)
262,NZ,1182691,PRJNA224116,SAMN00854643,GCF_000351805.1,Escherichia_coli_KTE86,True,854643,576768,GCF_000351805.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/351/805/GCF_000351805.1_Esch_coli_KTE86_V1/GCF_000351805.1_Esch_coli_KTE86_V1_genomic.fna.gz,Escherichia coli KTE86 (E. coli)
263,NZ,1182693,PRJNA224116,SAMN00854645,GCF_000408505.1,Escherichia_coli_KTE89,True,854645,702828,GCF_000408505.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/408/505/GCF_000408505.1_Esch_coli_KTE89_V1/GCF_000408505.1_Esch_coli_KTE89_V1_genomic.fna.gz,Escherichia coli KTE89 (E. coli)
264,NZ,1182699,PRJNA224116,SAMN00854651,GCF_000408565.1,Escherichia_coli_KTE100,True,854651,702888,GCF_000408565.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/408/565/GCF_000408565.1_Esch_coli_KTE100_V1/GCF_000408565.1_Esch_coli_KTE100_V1_genomic.fna.gz,Escherichia coli KTE100 (E. coli)
265,NZ,1182707,PRJNA224116,SAMN00854659,GCF_000352525.1,Escherichia_coli_KTE115,True,854659,577488,GCF_000352525.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/352/525/GCF_000352525.1_Esch_coli_KTE115_V1/GCF_000352525.1_Esch_coli_KTE115_V1_genomic.fna.gz,Escherichia coli KTE115 (E. coli)
266,NZ,1182711,PRJNA224116,SAMN00854663,GCF_000408665.1,Escherichia_coli_KTE121,True,854663,702988,GCF_000408665.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/408/665/GCF_000408665.1_Esch_coli_KTE121_V1/GCF_000408665.1_Esch_coli_KTE121_V1_genomic.fna.gz,Escherichia coli KTE121 (E. coli)
267,NZ,1182715,PRJNA224116,SAMN00854667,GCF_000408725.1,Escherichia_coli_KTE130,True,854667,703048,GCF_000408725.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/408/725/GCF_000408725.1_Esch_coli_KTE130_V1/GCF_000408725.1_Esch_coli_KTE130_V1_genomic.fna.gz,Escherichia coli KTE130 (E. coli)
268,NZ,1182721,PRJNA224116,SAMN00854673,GCF_000352645.1,Escherichia_coli_KTE141,True,854673,577608,GCF_000352645.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/352/645/GCF_000352645.1_Esch_coli_KTE141_V1/GCF_000352645.1_Esch_coli_KTE141_V1_genomic.fna.gz,Escherichia coli KTE141 (E. coli)
269,NZ,1182723,PRJNA224116,SAMN00854675,GCF_000351945.1,Escherichia_coli_KTE143,True,854675,576908,GCF_000351945.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/351/945/GCF_000351945.1_Esch_coli_KTE143_V1/GCF_000351945.1_Esch_coli_KTE143_V1_genomic.fna.gz,Escherichia coli KTE143 (E. coli)
270,NZ,1182724,PRJNA224116,SAMN00854676,GCF_000352665.1,Escherichia_coli_KTE144,True,854676,577628,GCF_000352665.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/352/665/GCF_000352665.1_Esch_coli_KTE144_V1/GCF_000352665.1_Esch_coli_KTE144_V1_genomic.fna.gz,Escherichia coli KTE144 (E. coli)
271,NZ,1182735,PRJNA224116,SAMN00854687,GCF_000352765.1,Escherichia_coli_KTE165,True,854687,577728,GCF_000352765.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/352/765/GCF_000352765.1_Esch_coli_KTE165_V1/GCF_000352765.1_Esch_coli_KTE165_V1_genomic.fna.gz,Escherichia coli KTE165 (E. coli)
272,NZ,1182738,PRJNA224116,SAMN00854690,GCF_000352045.1,Escherichia_coli_KTE171,True,854690,577008,GCF_000352045.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/352/045/GCF_000352045.1_Esch_coli_KTE171_V1/GCF_000352045.1_Esch_coli_KTE171_V1_genomic.fna.gz,Escherichia coli KTE171 (E. coli)
273,NZ,1227814,PRJNA189394,SAMN02471328,NZ_AOGM,Escherichia_coli_O08,False,2471328,548498,GCF_000340235.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/340/235/GCF_000340235.1_O8/GCF_000340235.1_O8_genomic.fna.gz,Escherichia coli O08 (E. coli)
274,NZ,1240762,PRJNA224116,SAMN02596889,GCF_000319955.1,Escherichia_coli_O104_H4_str._Ec11_4986,True,778956,514038,GCF_000319955.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/319/955/GCF_000319955.1_Esch_coli_Ec11-4986_V1/GCF_000319955.1_Esch_coli_Ec11-4986_V1_genomic.fna.gz,Escherichia coli O104:H4 str. Ec11-4986 (E. coli)
275,NZ,1240775,PRJNA183788,SAMN02596932,NZ_AMVY,Escherichia_coli_O104_H4_str._11_03439,False,1141744,514448,GCF_000320135.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/320/135/GCF_000320135.1_Esch_coli_11-03439_V1/GCF_000320135.1_Esch_coli_11-03439_V1_genomic.fna.gz,Escherichia coli O104:H4 str. 11-03439 (E. coli)
276,NZ,1240776,PRJNA183789,SAMN02596933,NZ_AMVZ,Escherichia_coli_O104_H4_str._11_04080,False,1141745,514468,GCF_000320175.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/320/175/GCF_000320175.1_Esch_coli_11-04080_V1/GCF_000320175.1_Esch_coli_11-04080_V1_genomic.fna.gz,Escherichia coli O104:H4 str. 11-04080 (E. coli)
277,NZ,1240778,PRJNA224116,SAMN02596913,GCF_000320255.1,Escherichia_coli_O104_H4_str._Ec12_0465,True,809012,514218,GCF_000320255.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/320/255/GCF_000320255.1_Esch_coli_Ec12-0465_V1/GCF_000320255.1_Esch_coli_Ec12-0465_V1_genomic.fna.gz,Escherichia coli O104:H4 str. Ec12-0465 (E. coli)
278,NZ,1248823,PRJNA224116,SAMN03081527,GCF_000671295.1,Escherichia_coli_O145_H28_str._RM12581,True,3081527,168651,GCF_000671295.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/671/295/GCF_000671295.1_ASM67129v1/GCF_000671295.1_ASM67129v1_genomic.fna.gz,Escherichia coli O145:H28 str. RM12581 (E. coli)
279,NZ,1248915,PRJNA224116,SAMN02641384,GCF_000520055.1,Escherichia_coli_O145_H28_str._RM13516,True,2641384,92711,GCF_000520055.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/520/055/GCF_000520055.1_ASM52005v1/GCF_000520055.1_ASM52005v1_genomic.fna.gz,Escherichia coli O145:H28 str. RM13516 (E. coli)
280,NZ,1268238,PRJNA186642,,NZ_CAPL,Escherichia_coli_O5_K4_L_H4_str._ATCC_23502,False,,,,,
281,NZ,1268976,PRJNA224116,SAMN02436745,GCF_000485635.1,Escherichia_coli_113290,True,2436745,73261,GCF_000485635.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/485/635/GCF_000485635.1_ASM48563v1/GCF_000485635.1_ASM48563v1_genomic.fna.gz,Escherichia coli 113290 (E. coli)
282,NZ,1268989,PRJNA224116,SAMN02436742,GCF_000488455.1,Escherichia_coli_907889,True,2436742,75821,GCF_000488455.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/488/455/GCF_000488455.1_ASM48845v1/GCF_000488455.1_ASM48845v1_genomic.fna.gz,Escherichia coli 907889 (E. coli)
283,NZ,1268991,PRJNA224116,SAMN02436868,GCF_000488495.1,Escherichia_coli_908519,True,2436868,75841,GCF_000488495.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/488/495/GCF_000488495.1_ASM48849v1/GCF_000488495.1_ASM48849v1_genomic.fna.gz,Escherichia coli 908519 (E. coli)
284,NZ,1268994,PRJNA224116,SAMN02436731,GCF_000488555.1,Escherichia_coli_908524,True,2436731,75871,GCF_000488555.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/488/555/GCF_000488555.1_ASM48855v1/GCF_000488555.1_ASM48855v1_genomic.fna.gz,Escherichia coli 908524 (E. coli)
285,NZ,1280961,PRJNA224116,SAMN01885673,GCF_000456105.1,Escherichia_coli_HVH_6_3_8296502_,True,1885673,54201,GCF_000456105.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/456/105/GCF_000456105.1_Esch_coli_HVH_6_3-8296502_V1/GCF_000456105.1_Esch_coli_HVH_6_3-8296502_V1_genomic.fna.gz,Escherichia coli HVH 6 (3-8296502) (E. coli)
286,NZ,1280962,PRJNA224116,SAMN01885674,GCF_000456125.1,Escherichia_coli_HVH_7_4_7315031_,True,1885674,54211,GCF_000456125.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/456/125/GCF_000456125.1_Esch_coli_HVH_7_4-7315031_V1/GCF_000456125.1_Esch_coli_HVH_7_4-7315031_V1_genomic.fna.gz,Escherichia coli HVH 7 (4-7315031) (E. coli)
287,NZ,1280970,PRJNA224116,SAMN01885682,GCF_000456265.1,Escherichia_coli_HVH_19_4_7154984_,True,1885682,54281,GCF_000456265.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/456/265/GCF_000456265.1_Esch_coli_HVH_19_4-7154984_V1/GCF_000456265.1_Esch_coli_HVH_19_4-7154984_V1_genomic.fna.gz,Escherichia coli HVH 19 (4-7154984) (E. coli)
288,NZ,1280974,PRJNA224116,SAMN01885686,GCF_000507605.1,Escherichia_coli_HVH_23_4_6066488_,True,1885686,86591,GCF_000507605.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/507/605/GCF_000507605.1_Esch_coli_HVH_23_4-6066488_V1/GCF_000507605.1_Esch_coli_HVH_23_4-6066488_V1_genomic.fna.gz,Escherichia coli HVH 23 (4-6066488) (E. coli)
289,NZ,1280976,PRJNA224116,SAMN01885688,GCF_000456365.1,Escherichia_coli_HVH_25_4_5851939_,True,1885688,54331,GCF_000456365.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/456/365/GCF_000456365.1_Esch_coli_HVH_25_4-5851939_V1/GCF_000456365.1_Esch_coli_HVH_25_4-5851939_V1_genomic.fna.gz,Escherichia coli HVH 25 (4-5851939) (E. coli)
290,NZ,1280978,PRJNA224116,SAMN01885690,GCF_000456405.1,Escherichia_coli_HVH_27_4_7449267_,True,1885690,54351,GCF_000456405.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/456/405/GCF_000456405.1_Esch_coli_HVH_27_4-7449267_V1/GCF_000456405.1_Esch_coli_HVH_27_4-7449267_V1_genomic.fna.gz,Escherichia coli HVH 27 (4-7449267) (E. coli)
291,NZ,1280995,PRJNA224116,SAMN01885707,GCF_000456725.1,Escherichia_coli_HVH_45_4_3129918_,True,1885707,54511,GCF_000456725.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/456/725/GCF_000456725.1_Esch_coli_HVH_45_4-3129918_V1/GCF_000456725.1_Esch_coli_HVH_45_4-3129918_V1_genomic.fna.gz,Escherichia coli HVH 45 (4-3129918) (E. coli)
292,NZ,1281028,PRJNA224116,SAMN01885740,GCF_000457305.1,Escherichia_coli_HVH_91_4_4638751_,True,1885740,69751,GCF_000457305.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/457/305/GCF_000457305.1_Esch_coli_HVH_91_4-4638751_V1/GCF_000457305.1_Esch_coli_HVH_91_4-4638751_V1_genomic.fna.gz,Escherichia coli HVH 91 (4-4638751) (E. coli)
293,NZ,1281062,PRJNA224116,SAMN01885774,GCF_000457855.1,Escherichia_coli_HVH_127_4_7303629_,True,1885774,55041,GCF_000457855.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/457/855/GCF_000457855.1_Esch_coli_HVH_127_4-7303629_V1/GCF_000457855.1_Esch_coli_HVH_127_4-7303629_V1_genomic.fna.gz,Escherichia coli HVH 127 (4-7303629) (E. coli)
294,NZ,1281064,PRJNA224116,SAMN01885776,GCF_000457895.1,Escherichia_coli_HVH_130_4_7036876_,True,1885776,55061,GCF_000457895.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/457/895/GCF_000457895.1_Esch_coli_HVH_130_4-7036876_V1/GCF_000457895.1_Esch_coli_HVH_130_4-7036876_V1_genomic.fna.gz,Escherichia coli HVH 130 (4-7036876) (E. coli)
295,NZ,1281085,PRJNA224116,SAMN01885797,GCF_000495035.1,Escherichia_coli_HVH_152_4_3447545_,True,1885797,79431,GCF_000495035.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/495/035/GCF_000495035.1_Esch_coli_HVH_152_4-3447545_V1/GCF_000495035.1_Esch_coli_HVH_152_4-3447545_V1_genomic.fna.gz,Escherichia coli HVH 152 (4-3447545) (E. coli)
296,NZ,1281087,PRJNA224116,SAMN01885799,GCF_000458295.1,Escherichia_coli_HVH_154_4_5636698_,True,1885799,55261,GCF_000458295.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/458/295/GCF_000458295.1_Esch_coli_HVH_154_4-5636698_V1/GCF_000458295.1_Esch_coli_HVH_154_4-5636698_V1_genomic.fna.gz,Escherichia coli HVH 154 (4-5636698) (E. coli)
297,NZ,1281108,PRJNA224116,SAMN01885820,GCF_000458685.1,Escherichia_coli_HVH_180_4_3051617_,True,1885820,55461,GCF_000458685.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/458/685/GCF_000458685.1_Esch_coli_HVH_180_4-3051617_V1/GCF_000458685.1_Esch_coli_HVH_180_4-3051617_V1_genomic.fna.gz,Escherichia coli HVH 180 (4-3051617) (E. coli)
298,NZ,1281123,PRJNA224116,SAMN01885835,GCF_000458975.1,Escherichia_coli_HVH_196_4_4530470_,True,1885835,55601,GCF_000458975.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/458/975/GCF_000458975.1_Esch_coli_HVH_196_4-4530470_V1/GCF_000458975.1_Esch_coli_HVH_196_4-4530470_V1_genomic.fna.gz,Escherichia coli HVH 196 (4-4530470) (E. coli)
299,NZ,1281141,PRJNA224116,SAMN01885853,GCF_000507665.1,Escherichia_coli_HVH_214_4_3062198_,True,1885853,86621,GCF_000507665.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/507/665/GCF_000507665.1_Esch_coli_HVH_214_4-3062198_V1/GCF_000507665.1_Esch_coli_HVH_214_4-3062198_V1_genomic.fna.gz,Escherichia coli HVH 214 (4-3062198) (E. coli)
300,NZ,1281149,PRJNA224116,SAMN01885861,GCF_000459475.1,Escherichia_coli_HVH_223_4_2976528_,True,1885861,55851,GCF_000459475.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/459/475/GCF_000459475.1_Esch_coli_HVH_223_4-2976528_V1/GCF_000459475.1_Esch_coli_HVH_223_4-2976528_V1_genomic.fna.gz,Escherichia coli HVH 223 (4-2976528) (E. coli)
301,NZ,1281156,PRJNA224116,SAMN01885868,GCF_000459615.1,Escherichia_coli_KOEGE_30_63a_,True,1885868,55921,GCF_000459615.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/459/615/GCF_000459615.1_Esch_coli_KOEGE_30_63a_V1/GCF_000459615.1_Esch_coli_KOEGE_30_63a_V1_genomic.fna.gz,Escherichia coli KOEGE 30 (63a) (E. coli)
302,NZ,1281166,PRJNA224116,SAMN01885878,GCF_000459815.1,Escherichia_coli_KOEGE_68_182a_,True,1885878,56021,GCF_000459815.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/459/815/GCF_000459815.1_Esch_coli_KOEGE_68_182a_V1/GCF_000459815.1_Esch_coli_KOEGE_68_182a_V1_genomic.fna.gz,Escherichia coli KOEGE 68 (182a) (E. coli)
303,NZ,1281183,PRJNA224116,SAMN01885895,GCF_000460155.1,Escherichia_coli_UMEA_3108_1,True,1885895,56191,GCF_000460155.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/460/155/GCF_000460155.1_Esch_coli_UMEA_3108-1_V1/GCF_000460155.1_Esch_coli_UMEA_3108-1_V1_genomic.fna.gz,Escherichia coli UMEA 3108-1 (E. coli)
304,NZ,1281187,PRJNA224116,SAMN01885899,GCF_000460235.1,Escherichia_coli_UMEA_3122_1,True,1885899,56231,GCF_000460235.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/460/235/GCF_000460235.1_Esch_coli_UMEA_3122-1_V1/GCF_000460235.1_Esch_coli_UMEA_3122-1_V1_genomic.fna.gz,Escherichia coli UMEA 3122-1 (E. coli)
305,NZ,1281188,PRJNA224116,SAMN01885900,GCF_000460255.1,Escherichia_coli_UMEA_3124_1,True,1885900,56241,GCF_000460255.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/460/255/GCF_000460255.1_Esch_coli_UMEA_3124-1_V1/GCF_000460255.1_Esch_coli_UMEA_3124-1_V1_genomic.fna.gz,Escherichia coli UMEA 3124-1 (E. coli)
306,NZ,1281212,PRJNA224116,SAMN01885924,GCF_000460715.1,Escherichia_coli_UMEA_3199_1,True,1885924,56471,GCF_000460715.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/460/715/GCF_000460715.1_Esch_coli_UMEA_3199-1_V1/GCF_000460715.1_Esch_coli_UMEA_3199-1_V1_genomic.fna.gz,Escherichia coli UMEA 3199-1 (E. coli)
307,NZ,1281214,PRJNA224116,SAMN01885926,GCF_000460755.1,Escherichia_coli_UMEA_3201_1,True,1885926,56491,GCF_000460755.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/460/755/GCF_000460755.1_Esch_coli_UMEA_3201-1_V1/GCF_000460755.1_Esch_coli_UMEA_3201-1_V1_genomic.fna.gz,Escherichia coli UMEA 3201-1 (E. coli)
308,NZ,1281215,PRJNA224116,SAMN01885927,GCF_000460775.1,Escherichia_coli_UMEA_3203_1,True,1885927,56501,GCF_000460775.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/460/775/GCF_000460775.1_Esch_coli_UMEA_3203-1_V1/GCF_000460775.1_Esch_coli_UMEA_3203-1_V1_genomic.fna.gz,Escherichia coli UMEA 3203-1 (E. coli)
309,NZ,1281234,PRJNA224116,SAMN01885946,GCF_000488095.1,Escherichia_coli_UMEA_3290_1,True,1885946,75641,GCF_000488095.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/488/095/GCF_000488095.1_Esch_coli_UMEA_3290-1_V1/GCF_000488095.1_Esch_coli_UMEA_3290-1_V1_genomic.fna.gz,Escherichia coli UMEA 3290-1 (E. coli)
310,NZ,1281236,PRJNA224116,SAMN01885948,GCF_000461155.1,Escherichia_coli_UMEA_3298_1,True,1885948,56691,GCF_000461155.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/461/155/GCF_000461155.1_Esch_coli_UMEA_3298-1_V1/GCF_000461155.1_Esch_coli_UMEA_3298-1_V1_genomic.fna.gz,Escherichia coli UMEA 3298-1 (E. coli)
